Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,City location,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,People involved,Historical entity,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
7,CE,1915,May,,Europe,GHCD-APR-2136,military,"German submarine U-20 sank RMS Lusitania, killing 1,199 people, including 128 Americans.",Sinking of RMS Lusitania,"May 7, 1915 CE",https://en.wikipedia.org/wiki/May_7,1915-05-07,,"May 7, 1915",Wikipedia — May 7,exact,Naval sinking,Ireland,Gregorian (date-page convention),complete,,German Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,10
7,CE,1920,May,,Europe,GHCD-APR-2137,military,"Polish troops led by Józef Piłsudski and Edward Rydz-Śmigły, assisted by a symbolic Ukrainian force, captured Kyiv during the Kyiv offensive.",Polish capture of Kyiv,"May 7, 1920 CE",https://en.wikipedia.org/wiki/May_7,1920-05-07,Kyiv,"May 7, 1920",Wikipedia — May 7,exact,Offensive,Ukraine,Gregorian (date-page convention),complete,Józef Piłsudski; Edward Rydz-Śmigły,Second Polish Republic; Ukrainian People's Republic,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
7,CE,1930,May,,Middle East,GHCD-APR-2138,disaster,"A magnitude 7.1 earthquake struck northwestern Iran and southeastern Turkey, killing up to three thousand people.",Salmas earthquake,"May 7, 1930 CE",https://en.wikipedia.org/wiki/May_7,1930-05-07,Salmas,"May 7, 1930",Wikipedia — May 7,exact,Earthquake,Iran,Gregorian (date-page convention),complete,,,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,8
7,CE,1942,May,,Oceania,GHCD-APR-2139,military,"During the Battle of the Coral Sea, United States Navy aircraft sank the Imperial Japanese Navy light aircraft carrier Shōhō.",Sinking of Shōhō,"May 7, 1942 CE",https://en.wikipedia.org/wiki/May_7,1942-05-07,Coral Sea,"May 7, 1942",Wikipedia — May 7,exact,Naval battle,Papua New Guinea,Gregorian (date-page convention),complete,,United States Navy; Imperial Japanese Navy,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
7,CE,1954,May,,Asia,GHCD-APR-2140,military,The Battle of Dien Bien Phu ended in a French defeat and a Viet Minh victory.,Battle of Dien Bien Phu ends,"May 7, 1954 CE",https://en.wikipedia.org/wiki/May_7,1954-05-07,Dien Bien Phu,"May 7, 1954",Wikipedia — May 7,exact,Battle,Vietnam,Gregorian (date-page convention),complete,,France; Viet Minh,International,"Secondary, community-edited reference",20,verified against date-page source,20,10
8,CE,413,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2141,legal,Emperor Honorius signed an edict providing tax relief for Italian provinces plundered by the Visigoths.,Tax relief for plundered Italian provinces,"May 8, 413 CE",https://en.wikipedia.org/wiki/May_8,0413-05-08,,"May 8, 413",Wikipedia — May 8,exact,Taxation,Italy,Gregorian (date-page convention),complete,Honorius,Roman Empire,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,6
8,CE,589,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2142,political,"Reccared I opened the Third Council of Toledo, marking Visigothic Spain's entry into the Catholic Church.",Third Council of Toledo opens,"May 8, 589 CE",https://en.wikipedia.org/wiki/May_8,0589-05-08,Toledo,"May 8, 589",Wikipedia — May 8,exact,Religious conversion,Spain,Gregorian (date-page convention),complete,Reccared I,Visigothic Kingdom,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,7
8,CE,1360,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2143,political,The Treaty of Brétigny was drafted between King Edward III of England and King John II of France during the Hundred Years' War.,Treaty of Brétigny drafted,"May 8, 1360 CE",https://en.wikipedia.org/wiki/May_8,1360-05-08,Brétigny,"May 8, 1360",Wikipedia — May 8,exact,Peace treaty,France,Gregorian (date-page convention),complete,Edward III; John II,Kingdom of England; Kingdom of France,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
8,CE,1429,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2144,military,"Joan of Arc lifted the Siege of Orléans, turning the tide of the Hundred Years' War.",Siege of Orléans lifted,"May 8, 1429 CE",https://en.wikipedia.org/wiki/May_8,1429-05-08,Orléans,"May 8, 1429",Wikipedia — May 8,exact,Siege,France,Gregorian (date-page convention),complete,Joan of Arc,Kingdom of France,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
8,CE,1541,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,North America,GHCD-APR-2145,exploration,"Hernando de Soto stopped near present-day Walls, Mississippi, and saw the Mississippi River.",Hernando de Soto sees the Mississippi River,"May 8, 1541 CE",https://en.wikipedia.org/wiki/May_8,1541-05-08,Walls,"May 8, 1541",Wikipedia — May 8,exact,European exploration,United States,Gregorian (date-page convention),complete,Hernando de Soto; Alonso Álvarez de Pineda,Spanish Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,7
8,CE,1639,May,,North America,GHCD-APR-2146,social,"William Coddington founded Newport, Rhode Island.",Newport founded,"May 8, 1639 CE",https://en.wikipedia.org/wiki/May_8,1639-05-08,Newport,"May 8, 1639",Wikipedia — May 8,exact,Settlement,United States,Gregorian (date-page convention),complete,William Coddington,Colony of Rhode Island and Providence Plantations,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,6
8,CE,1721,May,,Europe,GHCD-APR-2147,political,Cardinal Michelangelo dei Conti was elected pope in the Papal States and took the name Innocent XIII.,Innocent XIII elected pope,"May 8, 1721 CE",https://en.wikipedia.org/wiki/May_8,1721-05-08,Rome,"May 8, 1721",Wikipedia — May 8,exact,Papal election,Vatican City,Gregorian (date-page convention),complete,Michelangelo dei Conti,Papal States,International,"Secondary, community-edited reference",20,verified against date-page source,20,7
8,CE,1794,May,,Europe,GHCD-APR-2148,legal,"Antoine Lavoisier was tried, convicted, and guillotined in Paris during the Reign of Terror.",Antoine Lavoisier executed,"May 8, 1794 CE",https://en.wikipedia.org/wiki/May_8,1794-05-08,Paris,"May 8, 1794",Wikipedia — May 8,exact,Political execution,France,Gregorian (date-page convention),complete,Antoine Lavoisier,French Republic,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
8,CE,1821,May,,Europe,GHCD-APR-2149,military,"During the Greek War of Independence, Greek forces defeated Turkish forces at the Battle of Gravia Inn.",Battle of Gravia Inn,"May 8, 1821 CE",https://en.wikipedia.org/wiki/May_8,1821-05-08,Gravia,"May 8, 1821",Wikipedia — May 8,exact,Battle,Greece,Gregorian (date-page convention),complete,,Greek revolutionaries; Ottoman Empire,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,7
8,CE,1842,May,,Europe,GHCD-APR-2150,disaster,"A train derailed and caught fire in Paris, killing between 52 and 200 people.",Paris train derailment,"May 8, 1842 CE",https://en.wikipedia.org/wiki/May_8,1842-05-08,Paris,"May 8, 1842",Wikipedia — May 8,disputed,Rail accident,France,Gregorian (date-page convention),complete,,,National,"Secondary, community-edited reference",20,verified against date-page source,20,7
8,CE,1846,May,,North America,GHCD-APR-2151,military,American forces led by Zachary Taylor defeated a Mexican force north of the Rio Grande in the first major battle of the Mexican–American War.,Battle north of the Rio Grande,"May 8, 1846 CE",https://en.wikipedia.org/wiki/May_8,1846-05-08,Rio Grande,"May 8, 1846",Wikipedia — May 8,exact,Battle,United States,Gregorian (date-page convention),complete,Zachary Taylor,United States; Mexico,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
8,CE,1886,May,,North America,GHCD-APR-2152,economic,Pharmacist John Pemberton first sold a carbonated beverage named Coca-Cola as a patent medicine.,First sale of Coca-Cola,"May 8, 1886 CE",https://en.wikipedia.org/wiki/May_8,1886-05-08,,"May 8, 1886",Wikipedia — May 8,exact,Consumer product,United States,Gregorian (date-page convention),complete,John Pemberton,,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
8,CE,1902,May,,North America,GHCD-APR-2153,disaster,"Mount Pelée erupted in Martinique, destroying Saint-Pierre and killing over 30,000 people.",Mount Pelée eruption,"May 8, 1902 CE",https://en.wikipedia.org/wiki/May_8,1902-05-08,Saint-Pierre,"May 8, 1902",Wikipedia — May 8,exact,Volcanic eruption,France,Gregorian (date-page convention),complete,,,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
8,CE,1924,May,,Europe,GHCD-APR-2154,political,The Klaipėda Convention formally incorporated the Klaipėda Region into Lithuania.,Klaipėda Convention signed,"May 8, 1924 CE",https://en.wikipedia.org/wiki/May_8,1924-05-08,Klaipėda,"May 8, 1924",Wikipedia — May 8,exact,Territorial incorporation,Lithuania,Gregorian (date-page convention),complete,,Republic of Lithuania,International,"Secondary, community-edited reference",20,verified against date-page source,20,7
8,CE,1942,May,,Oceania,GHCD-APR-2155,military,The Battle of the Coral Sea ended with Imperial Japanese Navy aircraft attacking and sinking USS Lexington.,Battle of the Coral Sea ends,"May 8, 1942 CE",https://en.wikipedia.org/wiki/May_8,1942-05-08,Coral Sea,"May 8, 1942",Wikipedia — May 8,exact,Naval battle,Australia,Gregorian (date-page convention),complete,,Imperial Japanese Navy; United States Navy,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
8,CE,1945,May,,Europe,GHCD-APR-2156,military,"The German Instrument of Surrender signed at Berlin-Karlshorst came into effect, commemorated as Victory in Europe Day.",German surrender takes effect,"May 8, 1945 CE",https://en.wikipedia.org/wiki/May_8,1945-05-08,Berlin,"May 8, 1945",Wikipedia — May 8,exact,Surrender,Germany,Gregorian (date-page convention),complete,,Nazi Germany; Allied powers,Global,"Secondary, community-edited reference",20,verified against date-page source,20,10
8,CE,1945,May,,Africa,GHCD-APR-2157,military,Hundreds of Algerian civilians were killed by French Army soldiers in the Sétif massacre.,Sétif massacre,"May 8, 1945 CE",https://en.wikipedia.org/wiki/May_8,1945-05-08,Sétif,"May 8, 1945",Wikipedia — May 8,exact,Massacre,Algeria,Gregorian (date-page convention),complete,,French colonial administration,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
8,CE,1970,May,,Europe,GHCD-APR-2158,cultural,"The Beatles released their 12th and final studio album, Let It Be.",The Beatles release Let It Be,"May 8, 1970 CE",https://en.wikipedia.org/wiki/May_8,1970-05-08,,"May 8, 1970",Wikipedia — May 8,exact,Music release,United Kingdom,Gregorian (date-page convention),complete,John Lennon; Paul McCartney; George Harrison; Ringo Starr,The Beatles,Global,"Secondary, community-edited reference",20,verified against date-page source,20,8
8,CE,1978,May,,Asia,GHCD-APR-2159,exploration,Reinhold Messner and Peter Habeler made the first ascent of Mount Everest without supplemental oxygen.,First Everest ascent without supplemental oxygen,"May 8, 1978 CE",https://en.wikipedia.org/wiki/May_8,1978-05-08,Mount Everest,"May 8, 1978",Wikipedia — May 8,exact,Mountaineering,Nepal,Gregorian (date-page convention),complete,Reinhold Messner; Peter Habeler,,Global,"Secondary, community-edited reference",20,verified against date-page source,20,9
8,CE,1980,May,,Global,GHCD-APR-2160,scientific,The World Health Organization confirmed the eradication of smallpox.,Smallpox eradication confirmed,"May 8, 1980 CE",https://en.wikipedia.org/wiki/May_8,1980-05-08,,"May 8, 1980",Wikipedia — May 8,exact,Public health,,Gregorian (date-page convention),complete,,World Health Organization,Global,"Secondary, community-edited reference",20,verified against date-page source,20,10
9,CE,328,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Africa,GHCD-APR-2161,political,Athanasius was elected Patriarch of Alexandria.,Athanasius elected Patriarch of Alexandria,"May 9, 328 CE",https://en.wikipedia.org/wiki/May_9,0328-05-09,Alexandria,"May 9, 328",Wikipedia — May 9,exact,Religious leadership,Egypt,Gregorian (date-page convention),complete,Athanasius,Patriarchate of Alexandria,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,6
9,CE,1009,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2162,military,Lombard forces led by Melus revolted in Bari against the Byzantine Catepanate of Italy.,Lombard Revolt in Bari,"May 9, 1009 CE",https://en.wikipedia.org/wiki/May_9,1009-05-09,Bari,"May 9, 1009",Wikipedia — May 9,exact,Revolt,Italy,Gregorian (date-page convention),complete,Melus,Byzantine Empire,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,6
9,CE,1386,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2163,political,England and Portugal formally ratified their alliance with the signing of the Treaty of Windsor.,Treaty of Windsor ratified,"May 9, 1386 CE",https://en.wikipedia.org/wiki/May_9,1386-05-09,Windsor,"May 9, 1386",Wikipedia — May 9,exact,Diplomatic alliance,Portugal,Gregorian (date-page convention),complete,,Kingdom of England; Kingdom of Portugal,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
9,CE,1502,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2164,exploration,Christopher Columbus set off from Cádiz for his fourth voyage.,Columbus begins fourth voyage,"May 9, 1502 CE",https://en.wikipedia.org/wiki/May_9,1502-05-09,Cádiz,"May 9, 1502",Wikipedia — May 9,exact,Voyage,Spain,Gregorian (date-page convention),complete,Christopher Columbus,Spanish Crown,International,"Secondary, community-edited reference",20,verified against date-page source,20,7
9,CE,1540,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,North America,GHCD-APR-2165,exploration,Hernando de Alarcón set sail on an expedition to the Gulf of California.,Alarcón expedition to the Gulf of California,"May 9, 1540 CE",https://en.wikipedia.org/wiki/May_9,1540-05-09,Gulf of California,"May 9, 1540",Wikipedia — May 9,exact,Maritime expedition,Mexico,Gregorian (date-page convention),complete,Hernando de Alarcón,Spanish Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,6
9,CE,1671,May,,Europe,GHCD-APR-2166,political,"Thomas Blood, disguised as a clergyman, attempted to steal England's Crown Jewels from the Tower of London.",Attempted theft of the Crown Jewels,"May 9, 1671 CE",https://en.wikipedia.org/wiki/May_9,1671-05-09,Tower of London,"May 9, 1671",Wikipedia — May 9,exact,Royal regalia theft,United Kingdom,Gregorian (date-page convention),complete,Thomas Blood,Kingdom of England,National,"Secondary, community-edited reference",20,verified against date-page source,20,6
9,CE,1761,May,,Europe,GHCD-APR-2167,cultural,The inaugural exhibition of the Society of Artists of Great Britain opened at Spring Gardens in London.,First Society of Artists exhibition opens,"May 9, 1761 CE",https://en.wikipedia.org/wiki/May_9,1761-05-09,London,"May 9, 1761",Wikipedia — May 9,exact,Art exhibition,United Kingdom,Gregorian (date-page convention),complete,,Society of Artists of Great Britain,National,"Secondary, community-edited reference",20,verified against date-page source,20,6
9,CE,1873,May,,Europe,GHCD-APR-2168,economic,The Vienna stock exchange crash began the Panic of 1873 and heralded the Long Depression.,Vienna stock exchange crash begins,"May 9, 1873 CE",https://en.wikipedia.org/wiki/May_9,1873-05-09,Vienna,"May 9, 1873",Wikipedia — May 9,exact,Financial crash,Austria,Gregorian (date-page convention),complete,,Austro-Hungarian Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
9,CE,1877,May,,Europe,GHCD-APR-2169,political,Mihail Kogălniceanu read the Declaration of Independence of Romania in the Chamber of Deputies.,Romanian Declaration of Independence read,"May 9, 1877 CE",https://en.wikipedia.org/wiki/May_9,1877-05-09,Bucharest,"May 9, 1877",Wikipedia — May 9,exact,Independence declaration,Romania,Gregorian (date-page convention),complete,Mihail Kogălniceanu,Principality of Romania,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
9,CE,1901,May,,Oceania,GHCD-APR-2170,political,Australia opened its first national parliament in Melbourne.,Australia opens first national parliament,"May 9, 1901 CE",https://en.wikipedia.org/wiki/May_9,1901-05-09,Melbourne,"May 9, 1901",Wikipedia — May 9,exact,Parliamentary opening,Australia,Gregorian (date-page convention),complete,,Commonwealth of Australia,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
9,CE,1926,May,,Global,GHCD-APR-2171,exploration,"Admiral Richard E. Byrd and Floyd Bennett claimed to have flown over the North Pole, although Byrd's diary later cast doubt on the claim.",Claimed flight over the North Pole,"May 9, 1926 CE",https://en.wikipedia.org/wiki/May_9,1926-05-09,North Pole,"May 9, 1926",Wikipedia — May 9,disputed,Arctic aviation,United States,Gregorian (date-page convention),complete,Richard E. Byrd; Floyd Bennett,,International,"Secondary, community-edited reference",20,verified against date-page source,20,7
9,CE,1936,May,,Africa,GHCD-APR-2172,political,Italy formally annexed Ethiopia after taking Addis Ababa on May 5.,Italy annexes Ethiopia,"May 9, 1936 CE",https://en.wikipedia.org/wiki/May_9,1936-05-09,Addis Ababa,"May 9, 1936",Wikipedia — May 9,exact,Annexation,Ethiopia,Gregorian (date-page convention),complete,,Kingdom of Italy,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
9,CE,1941,May,,Europe,GHCD-APR-2173,military,The Royal Navy captured the German submarine U-110 with a latest Enigma machine aboard.,Royal Navy captures U-110,"May 9, 1941 CE",https://en.wikipedia.org/wiki/May_9,1941-05-09,Atlantic Ocean,"May 9, 1941",Wikipedia — May 9,exact,Naval capture and cryptography,United Kingdom,Gregorian (date-page convention),complete,,Nazi Germany; Royal Navy,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
9,CE,1945,May,,Europe,GHCD-APR-2174,military,The Channel Islands were liberated from Nazi occupation during World War II.,Liberation of the Channel Islands,"May 9, 1945 CE",https://en.wikipedia.org/wiki/May_9,1945-05-09,Channel Islands,"May 9, 1945",Wikipedia — May 9,exact,Liberation,United Kingdom,Gregorian (date-page convention),complete,,Nazi Germany; United Kingdom,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
9,CE,1950,May,,Europe,GHCD-APR-2175,political,"Robert Schuman presented the Schuman Declaration, considered by some to mark the beginning of the creation of the European Union.",Schuman Declaration presented,"May 9, 1950 CE",https://en.wikipedia.org/wiki/May_9,1950-05-09,Paris,"May 9, 1950",Wikipedia — May 9,exact,European integration,France,Gregorian (date-page convention),complete,Robert Schuman,French Republic,International,"Secondary, community-edited reference",20,verified against date-page source,20,10
9,CE,1955,May,,Europe,GHCD-APR-2176,political,West Germany joined NATO during the Cold War.,West Germany joins NATO,"May 9, 1955 CE",https://en.wikipedia.org/wiki/May_9,1955-05-09,,"May 9, 1955",Wikipedia — May 9,exact,Military alliance,Germany,Gregorian (date-page convention),complete,,NATO; Federal Republic of Germany,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
9,CE,1960,May,,North America,GHCD-APR-2177,scientific,"The Food and Drug Administration announced approval of Enovid as an additional indication, making it the world's first approved oral contraceptive pill.",FDA approves Enovid for contraception,"May 9, 1960 CE",https://en.wikipedia.org/wiki/May_9,1960-05-09,,"May 9, 1960",Wikipedia — May 9,exact,Medicine,United States,Gregorian (date-page convention),complete,,Food and Drug Administration,Global,"Secondary, community-edited reference",20,verified against date-page source,20,10
9,CE,1974,May,,North America,GHCD-APR-2178,legal,The United States House Committee on the Judiciary opened formal and public impeachment hearings against President Richard Nixon.,Watergate impeachment hearings open,"May 9, 1974 CE",https://en.wikipedia.org/wiki/May_9,1974-05-09,"Washington, D.C.","May 9, 1974",Wikipedia — May 9,exact,Impeachment proceedings,United States,Gregorian (date-page convention),complete,Richard Nixon,United States House Committee on the Judiciary,National,"Secondary, community-edited reference",20,verified against date-page source,20,9
9,CE,1980,May,,North America,GHCD-APR-2179,disaster,"The freighter MV Summit Venture collided with the Sunshine Skyway Bridge, causing a 430-meter section to collapse and killing 35 people.",Sunshine Skyway Bridge collapse,"May 9, 1980 CE",https://en.wikipedia.org/wiki/May_9,1980-05-09,Tampa Bay,"May 9, 1980",Wikipedia — May 9,exact,Bridge collapse,United States,Gregorian (date-page convention),complete,,,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
9,CE,1992,May,,Asia,GHCD-APR-2180,military,"Armenian forces captured Shusha, marking a major turning point in the First Nagorno-Karabakh War.",Armenian forces capture Shusha,"May 9, 1992 CE",https://en.wikipedia.org/wiki/May_9,1992-05-09,Shusha,"May 9, 1992",Wikipedia — May 9,exact,Capture of city,Azerbaijan,Gregorian (date-page convention),complete,,Armenian forces,Regional,"Secondary, community-edited reference",20,verified against date-page source,20,8
10,CE,28,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Asia,GHCD-APR-2181,scientific,Han dynasty astronomers observed a sunspot during the reign of Emperor Cheng of Han.,Earliest dated Chinese sunspot observation,"May 10, 28 CE",https://en.wikipedia.org/wiki/May_10,0028-05-10,,"May 10, 28",Wikipedia — May 10,exact,Astronomical observation,China,Gregorian (date-page convention),complete,Emperor Cheng of Han,Han dynasty,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
10,CE,1291,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Europe,GHCD-APR-2182,political,Scottish nobles recognized the authority of Edward I of England pending the selection of a king.,Scottish nobles recognize Edward I's authority,"May 10, 1291 CE",https://en.wikipedia.org/wiki/May_10,1291-05-10,,"May 10, 1291",Wikipedia — May 10,exact,Scottish succession,United Kingdom,Gregorian (date-page convention),complete,Edward I,Kingdom of Scotland,National,"Secondary, community-edited reference",20,verified against date-page source,20,7
10,CE,1294,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,Asia,GHCD-APR-2183,political,"Temür, Khagan of the Mongols, was enthroned as Emperor of the Yuan dynasty.",Temür enthroned as Yuan emperor,"May 10, 1294 CE",https://en.wikipedia.org/wiki/May_10,1294-05-10,,"May 10, 1294",Wikipedia — May 10,exact,Imperial succession,China,Gregorian (date-page convention),complete,Temür,Yuan dynasty,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
10,CE,1503,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,North America,GHCD-APR-2184,exploration,Christopher Columbus visited the Cayman Islands and named them Las Tortugas after their numerous turtles.,Columbus visits the Cayman Islands,"May 10, 1503 CE",https://en.wikipedia.org/wiki/May_10,1503-05-10,Cayman Islands,"May 10, 1503",Wikipedia — May 10,exact,Caribbean exploration,Cayman Islands,Gregorian (date-page convention),complete,Christopher Columbus,Spanish crown,International,"Secondary, community-edited reference",20,verified against date-page source,20,7
10,CE,1534,May,Historical date rendered in the date-page Gregorian convention; pre-Gregorian local-calendar conversion may differ.,North America,GHCD-APR-2185,exploration,Jacques Cartier visited Newfoundland.,Jacques Cartier visits Newfoundland,"May 10, 1534 CE",https://en.wikipedia.org/wiki/May_10,1534-05-10,Newfoundland,"May 10, 1534",Wikipedia — May 10,exact,Atlantic exploration,Canada,Gregorian (date-page convention),complete,Jacques Cartier,Kingdom of France,International,"Secondary, community-edited reference",20,verified against date-page source,20,6
10,CE,1688,May,,Asia,GHCD-APR-2186,political,"King Narai nominated Phetracha as regent, leading to the revolution of 1688 in which Phetracha became king of Ayutthaya.",Phetracha nominated as regent,"May 10, 1688 CE",https://en.wikipedia.org/wiki/May_10,1688-05-10,,"May 10, 1688",Wikipedia — May 10,exact,Royal succession,Thailand,Gregorian (date-page convention),complete,King Narai; Phetracha,Ayutthaya Kingdom,National,"Secondary, community-edited reference",20,verified against date-page source,20,7
10,CE,1713,May,,Europe,GHCD-APR-2187,military,"During the Great Northern War, the Russian Navy led by Admiral Fyodor Apraksin landed at Katajanokka and Hietalahti.",Battle of Helsinki,"May 10, 1713 CE",https://en.wikipedia.org/wiki/May_10,1713-05-10,Helsinki,"May 10, 1713",Wikipedia — May 10,exact,Naval warfare,Finland,Gregorian (date-page convention),complete,Fyodor Apraksin,Russian Empire,International,"Secondary, community-edited reference",20,verified against date-page source,20,6
10,CE,1773,May,,North America,GHCD-APR-2188,economic,The Parliament of Great Britain passed the Tea Act to aid the British East India Company by reducing tea taxes and permitting direct sales to North America.,British Parliament passes the Tea Act,"May 10, 1773 CE",https://en.wikipedia.org/wiki/May_10,1773-05-10,London,"May 10, 1773",Wikipedia — May 10,exact,Colonial trade legislation,United Kingdom,Gregorian (date-page convention),complete,,Parliament of Great Britain; British East India Company,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
10,CE,1775,May,,North America,GHCD-APR-2189,military,A small Colonial militia led by Ethan Allen and Benedict Arnold captured Fort Ticonderoga.,Capture of Fort Ticonderoga,"May 10, 1775 CE",https://en.wikipedia.org/wiki/May_10,1775-05-10,Fort Ticonderoga,"May 10, 1775",Wikipedia — May 10,exact,American Revolutionary War,United States,Gregorian (date-page convention),complete,Ethan Allen; Benedict Arnold,Thirteen Colonies,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
10,CE,1775,May,,North America,GHCD-APR-2190,political,The Second Continental Congress took place in Philadelphia.,Second Continental Congress meets,"May 10, 1775 CE",https://en.wikipedia.org/wiki/May_10,1775-05-10,Philadelphia,"May 10, 1775",Wikipedia — May 10,exact,Revolutionary government,United States,Gregorian (date-page convention),complete,,Second Continental Congress,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
10,CE,1796,May,,Europe,GHCD-APR-2191,military,"Napoleon defeated Austrian forces at the Lodi bridge over the Adda River in Italy, with the Austrians losing about 2,000 men.",Battle of Lodi,"May 10, 1796 CE",https://en.wikipedia.org/wiki/May_10,1796-05-10,Lodi,"May 10, 1796",Wikipedia — May 10,exact,French Revolutionary Wars,Italy,Gregorian (date-page convention),complete,Napoleon Bonaparte,First French Republic; Austrian forces,International,"Secondary, community-edited reference",20,verified against date-page source,20,8
10,CE,1824,May,,Europe,GHCD-APR-2192,cultural,The National Gallery in London opened to the public.,National Gallery opens,"May 10, 1824 CE",https://en.wikipedia.org/wiki/May_10,1824-05-10,London,"May 10, 1824",Wikipedia — May 10,exact,Museum opening,United Kingdom,Gregorian (date-page convention),complete,,National Gallery,International,"Secondary, community-edited reference",20,verified against date-page source,20,7
10,CE,1837,May,,North America,GHCD-APR-2193,economic,"New York City banks suspended payment of specie, triggering a national banking crisis and economic depression.",New York banks suspend specie payments,"May 10, 1837 CE",https://en.wikipedia.org/wiki/May_10,1837-05-10,New York City,"May 10, 1837",Wikipedia — May 10,exact,Banking crisis,United States,Gregorian (date-page convention),complete,,,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
10,CE,1857,May,,Asia,GHCD-APR-2194,military,"Sepoys mutinied against their commanding officers at Meerut, beginning the first war of Independence in India.",Indian Rebellion begins at Meerut,"May 10, 1857 CE",https://en.wikipedia.org/wiki/May_10,1857-05-10,Meerut,"May 10, 1857",Wikipedia — May 10,exact,Anti-colonial rebellion,India,Gregorian (date-page convention),complete,,British East India Company,International,"Secondary, community-edited reference",20,verified against date-page source,20,9
10,CE,1869,May,,North America,GHCD-APR-2195,technology,The first transcontinental railroad linking the eastern and western United States was completed at Promontory Summit with the driving of the golden spike.,First transcontinental railroad completed,"May 10, 1869 CE",https://en.wikipedia.org/wiki/May_10,1869-05-10,Promontory Summit,"May 10, 1869",Wikipedia — May 10,exact,Rail transportation,United States,Gregorian (date-page convention),complete,,,National,"Secondary, community-edited reference",20,verified against date-page source,20,9
10,CE,1872,May,,North America,GHCD-APR-2196,social,Victoria Woodhull became the first woman nominated for President of the United States.,Victoria Woodhull nominated for president,"May 10, 1872 CE",https://en.wikipedia.org/wiki/May_10,1872-05-10,,"May 10, 1872",Wikipedia — May 10,exact,Women's political participation,United States,Gregorian (date-page convention),complete,Victoria Woodhull,,National,"Secondary, community-edited reference",20,verified against date-page source,20,8
