Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,City location,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,People involved,Historical entity,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
8,CE,1855,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-08-07,battle,"Crimean War: The French assault the tower of Malakoff, leading to the capture of Sevastopol.",Capture of Sevastopol,"September 8, 1855",https://en.wikipedia.org/wiki/September_8,08-09,Sevastopol,8 September 1855,Wikipedia — September 8,Verified,Crimean War,Ukraine,Gregorian (date-list convention),Target met,,Russian Empire,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
8,CE,1883,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-08-08,infrastructure completion,"The Northern Pacific Railway (reporting mark NP) was completed in a ceremony at Gold Creek, Montana. Former president Ulysses S. Grant drove in the final ""golden spike"" in an event attended by rail and political luminaries.",Completion of the Northern Pacific Railway,"September 8, 1883",https://en.wikipedia.org/wiki/September_8,08-09,"Gold Creek, Montana",8 September 1883,Wikipedia — September 8,Verified,Transportation,United States,Gregorian (date-list convention),Target met,Ulysses S. Grant,Northern Pacific Railway,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
8,CE,1888,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-08-09,criminal investigation,"In London, the body of Jack the Ripper's second murder victim, Annie Chapman, is found.",Discovery of Annie Chapman's Body,"September 8, 1888",https://en.wikipedia.org/wiki/September_8,08-09,London,8 September 1888,Wikipedia — September 8,Verified,Crime,United Kingdom,Gregorian (date-list convention),Target met,Annie Chapman; Jack the Ripper,Whitechapel murders,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
8,CE,1900,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-08-10,natural disaster,"Galveston hurricane: A powerful hurricane hits Galveston, Texas killing about 8,000 people.",Galveston Hurricane,"September 8, 1900",https://en.wikipedia.org/wiki/September_8,08-09,"Galveston, Texas",8 September 1900,Wikipedia — September 8,Verified,Hurricane,United States,Gregorian (date-list convention),Target met,,Galveston,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,10
8,CE,1914,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-08-11,military execution,World War I: Private Thomas Highgate becomes the first British soldier to be executed for desertion during the war.,Execution of Thomas Highgate,"September 8, 1914",https://en.wikipedia.org/wiki/September_8,08-09,,8 September 1914,Wikipedia — September 8,Verified,World War I,France,Gregorian (date-list convention),Target met,Thomas Highgate,British Army,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,7
8,CE,1923,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-08-12,maritime disaster,"Honda Point disaster: Nine US Navy destroyers run aground off the California coast. Seven are lost, and twenty-three sailors killed.",Honda Point Disaster,"September 8, 1923",https://en.wikipedia.org/wiki/September_8,08-09,"Honda Point, California",8 September 1923,Wikipedia — September 8,Verified,Naval history,United States,Gregorian (date-list convention),Target met,,United States Navy,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
8,CE,1926,September,Date and description follow the cited daily historical-event list.,International,GHC-SEP-08-13,international accession,Germany is admitted to the League of Nations.,Germany Joins the League of Nations,"September 8, 1926",https://en.wikipedia.org/wiki/September_8,08-09,Geneva,8 September 1926,Wikipedia — September 8,Verified,International relations,Germany,Gregorian (date-list convention),Target met,,League of Nations,International,Tertiary reference with cited event list,20,Date-list verified,20,8
8,CE,1941,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-08-14,military siege,World War II: German forces begin the Siege of Leningrad.,Siege of Leningrad Begins,"September 8, 1941",https://en.wikipedia.org/wiki/September_8,08-09,Leningrad,8 September 1941,Wikipedia — September 8,Verified,World War II,Russia,Gregorian (date-list convention),Target met,,Soviet Union,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,10
8,CE,1943,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-08-15,armistice,World War II: The Armistice of Cassibile is proclaimed by radio. OB Süd immediately implements plans to disarm the Italian forces.,Armistice of Cassibile Proclaimed,"September 8, 1943",https://en.wikipedia.org/wiki/September_8,08-09,Cassibile,8 September 1943,Wikipedia — September 8,Verified,World War II,Italy,Gregorian (date-list convention),Target met,,Kingdom of Italy,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
8,CE,1945,September,Date and description follow the cited daily historical-event list.,Asia,GHC-SEP-08-16,political division,The division of Korea begins when United States troops arrive to partition the southern part of Korea in response to Soviet troops occupying the northern part of the peninsula a month earlier.,Partition of Korea Begins,"September 8, 1945",https://en.wikipedia.org/wiki/September_8,08-09,,8 September 1945,Wikipedia — September 8,Verified,Postwar geopolitics,Korea,Gregorian (date-list convention),Target met,,Korean Peninsula,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,10
8,CE,1954,September,Date and description follow the cited daily historical-event list.,Asia,GHC-SEP-08-17,treaty organization founded,The Southeast Asia Treaty Organization (SEATO) is established.,Establishment of SEATO,"September 8, 1954",https://en.wikipedia.org/wiki/September_8,08-09,Manila,8 September 1954,Wikipedia — September 8,Verified,Cold War,Multiple/International,Gregorian (date-list convention),Target met,,Southeast Asia Treaty Organization,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
8,CE,1966,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-08-18,television premiere,"The landmark American science fiction television series Star Trek premieres with its first-aired episode, "" The Man Trap"".",Premiere of Star Trek,"September 8, 1966",https://en.wikipedia.org/wiki/September_8,08-09,,8 September 1966,Wikipedia — September 8,Verified,Popular culture,United States,Gregorian (date-list convention),Target met,,Star Trek,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
8,CE,1974,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-08-19,presidential pardon,Watergate scandal: US President Gerald Ford signs the pardon of Richard Nixon for any crimes Nixon may have committed while in office.,Pardon of Richard Nixon,"September 8, 1974",https://en.wikipedia.org/wiki/September_8,08-09,"Washington, D.C.",8 September 1974,Wikipedia — September 8,Verified,United States politics,United States,Gregorian (date-list convention),Target met,Gerald Ford; Richard Nixon,United States federal government,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
8,CE,1994,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-08-20,aviation disaster,"USAir Flight 427, on approach to Pittsburgh International Airport, suddenly crashes in clear weather killing all 132 aboard, resulting in the most extensive aviation investigation in world history and altering manufacturing practices in the industry.",USAir Flight 427 Crash,"September 8, 1994",https://en.wikipedia.org/wiki/September_8,08-09,Pittsburgh,8 September 1994,Wikipedia — September 8,Verified,Transportation safety,United States,Gregorian (date-list convention),Target met,,USAir,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
9,CE,337,September,Date and description follow the cited daily historical-event list.,International,GHC-SEP-09-01,political change,"Constantine II, Constantius II, and Constans succeed their father Constantine I as co-emperors. The Roman Empire is divided between the three Augusti.",Constantinian Succession,"September 9, 337",https://en.wikipedia.org/wiki/September_9,09-09,,9 September 337,Wikipedia — September 9,Verified date; calendar conversion may be uncertain,Roman imperial history,Multiple/International,Gregorian (date-list convention),Target met,Constantine II; Constantius II; Constans; Constantine I,Roman Empire,International,Tertiary reference with cited event list,20,Date-list verified,20,8
9,CE,1141,September,Date and description follow the cited daily historical-event list.,Asia,GHC-SEP-09-02,battle,"Yelü Dashi, the Liao dynasty general who founded the Qara Khitai, defeats the Seljuq and Kara-Khanid forces at the Battle of Qatwan.",Battle of Qatwan,"September 9, 1141",https://en.wikipedia.org/wiki/September_9,09-09,,9 September 1141,Wikipedia — September 9,Verified date; calendar conversion may be uncertain,Central Asian history,Kazakhstan,Gregorian (date-list convention),Target met,Yelü Dashi,Qara Khitai; Seljuq Empire; Kara-Khanid Khanate,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
9,CE,1488,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-09-03,political change,"Anne becomes sovereign Duchess of Brittany, becoming a central figure in the struggle for influence that leads to the union of Brittany and France.",Anne Becomes Duchess of Brittany,"September 9, 1488",https://en.wikipedia.org/wiki/September_9,09-09,,9 September 1488,Wikipedia — September 9,Verified date; calendar conversion may be uncertain,dynastic history,France,Gregorian (date-list convention),Target met,Anne of Brittany,Duchy of Brittany,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,7
9,CE,1493,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-09-04,battle,"Battle of Krbava Field, a decisive defeat of Croats in Croatian struggle against the invasion by the Ottoman Empire.",Battle of Krbava Field,"September 9, 1493",https://en.wikipedia.org/wiki/September_9,09-09,Krbava Field,9 September 1493,Wikipedia — September 9,Verified date; calendar conversion may be uncertain,Ottoman expansion,Croatia,Gregorian (date-list convention),Target met,,Kingdom of Croatia; Ottoman Empire,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
9,CE,1513,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-09-05,battle,"James IV of Scotland is defeated and dies in the Battle of Flodden, ending Scotland's involvement in the War of the League of Cambrai.",Battle of Flodden,"September 9, 1513",https://en.wikipedia.org/wiki/September_9,09-09,Flodden,9 September 1513,Wikipedia — September 9,Verified date; calendar conversion may be uncertain,warfare,United Kingdom,Gregorian (date-list convention),Target met,James IV of Scotland,Kingdom of Scotland; Kingdom of England,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
9,CE,1543,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-09-06,political change,"Mary Stuart, at nine months old, is crowned "" Queen of Scots"" in the central Scottish town of Stirling.",Mary Stuart Crowned Queen of Scots,"September 9, 1543",https://en.wikipedia.org/wiki/September_9,09-09,Stirling,9 September 1543,Wikipedia — September 9,Verified date; calendar conversion may be uncertain,monarchy,United Kingdom,Gregorian (date-list convention),Target met,Mary Stuart,Kingdom of Scotland,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
9,CE,1739,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-09-07,rebellion,"Stono Rebellion, the largest slave uprising in Britain's mainland North American colonies prior to the American Revolution, erupts near Charleston, South Carolina.",Stono Rebellion,"September 9, 1739",https://en.wikipedia.org/wiki/September_9,09-09,Charleston,9 September 1739,Wikipedia — September 9,Verified,enslavement and resistance,United States,Gregorian (date-list convention),Target met,,British mainland North American colonies,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
9,CE,1776,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-09-08,political change,The Continental Congress officially names its union of states the United States.,United States Named,"September 9, 1776",https://en.wikipedia.org/wiki/September_9,09-09,,9 September 1776,Wikipedia — September 9,Verified,state formation,United States,Gregorian (date-list convention),Target met,,Continental Congress; United States,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
9,CE,1845,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-09-09,disaster,Possible start of the Great Famine of Ireland.,Start of the Great Famine,"September 9, 1845",https://en.wikipedia.org/wiki/September_9,09-09,,9 September 1845,Wikipedia — September 9,Verified,famine,Ireland,Gregorian (date-list convention),Target met,,Ireland,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
9,CE,1850,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-09-10,political change,California is admitted as the thirty-first U.S. state.,California Admitted to the Union,"September 9, 1850",https://en.wikipedia.org/wiki/September_9,09-09,,9 September 1850,Wikipedia — September 9,Verified,statehood,United States,Gregorian (date-list convention),Target met,,California; United States,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
9,CE,1855,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-09-11,battle,Crimean War: The Siege of Sevastopol comes to an end when Russian forces abandon the city.,Siege of Sevastopol Ends,"September 9, 1855",https://en.wikipedia.org/wiki/September_9,09-09,Sevastopol,9 September 1855,Wikipedia — September 9,Verified,Crimean War,Ukraine,Gregorian (date-list convention),Target met,,Russian Empire; Allied forces,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
9,CE,1892,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-09-12,discovery,Amalthea becomes the last moon to be discovered without the use of photography.,Discovery of Amalthea,"September 9, 1892",https://en.wikipedia.org/wiki/September_9,09-09,,9 September 1892,Wikipedia — September 9,Verified,astronomy,United States,Gregorian (date-list convention),Target met,,Jupiter's moons,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,7
9,CE,1939,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-09-13,battle,"World War II: The Battle of Hel begins, the longest-defended pocket of Polish Army resistance during the German invasion of Poland.",Battle of Hel Begins,"September 9, 1939",https://en.wikipedia.org/wiki/September_9,09-09,Hel,9 September 1939,Wikipedia — September 9,Verified,World War II,Poland,Gregorian (date-list convention),Target met,,Polish Army; German forces,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
9,CE,1943,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-09-14,military operation,"World War II: The Allies land at Salerno and Taranto, Italy.",Allied Landings in Southern Italy,"September 9, 1943",https://en.wikipedia.org/wiki/September_9,09-09,Salerno; Taranto,9 September 1943,Wikipedia — September 9,Verified,World War II,Italy,Gregorian (date-list convention),Target met,,Allied forces; Kingdom of Italy,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
9,CE,1944,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-09-15,coup,World War II: The Fatherland Front takes power in Bulgaria through a military coup in the capital and armed rebellion in the country. A new pro- Soviet government is established.,Bulgarian Fatherland Front Coup,"September 9, 1944",https://en.wikipedia.org/wiki/September_9,09-09,Sofia,9 September 1944,Wikipedia — September 9,Verified,political change,Bulgaria,Gregorian (date-list convention),Target met,,Fatherland Front; Kingdom of Bulgaria,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
9,CE,1954,September,Date and description follow the cited daily historical-event list.,Africa,GHC-SEP-09-16,disaster,"The 6.7 M w Chlef earthquake shakes northern Algeria with a maximum Mercalli intensity of XI (Extreme). At least 1,243 people were killed and 5,000 were injured.",Chlef Earthquake,"September 9, 1954",https://en.wikipedia.org/wiki/September_9,09-09,Chlef,9 September 1954,Wikipedia — September 9,Verified,earthquake,Algeria,Gregorian (date-list convention),Target met,,Algeria,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
9,CE,1991,September,Date and description follow the cited daily historical-event list.,Asia,GHC-SEP-09-17,political change,Tajikistan declares independence from the Soviet Union.,Tajikistan Declares Independence,"September 9, 1991",https://en.wikipedia.org/wiki/September_9,09-09,,9 September 1991,Wikipedia — September 9,Verified,independence,Tajikistan,Gregorian (date-list convention),Target met,,Tajikistan; Soviet Union,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
9,CE,2001,September,Date and description follow the cited daily historical-event list.,Asia,GHC-SEP-09-18,assassination,"Ahmad Shah Massoud, leader of the Northern Alliance, is assassinated in Afghanistan by two al-Qaeda assassins who claimed to be Arab journalists wanting an interview.",Assassination of Ahmad Shah Massoud,"September 9, 2001",https://en.wikipedia.org/wiki/September_9,09-09,,9 September 2001,Wikipedia — September 9,Verified,Afghan conflict,Afghanistan,Gregorian (date-list convention),Target met,Ahmad Shah Massoud,Northern Alliance; al-Qaeda,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
9,CE,2006,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-09-19,launch,Space Shuttle Program: Space Shuttle Atlantis is launched on STS-115 to resume assembling the International Space Station. It is the first ISS assembly mission after the Columbia disaster back in 2003.,Space Shuttle Atlantis Launches on STS-115,"September 9, 2006",https://en.wikipedia.org/wiki/September_9,09-09,,9 September 2006,Wikipedia — September 9,Verified,space exploration,United States,Gregorian (date-list convention),Target met,,NASA; International Space Station,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
9,CE,1000,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-09-20,Historical event,Battle of Svolder during the Viking Age.,Battle of Svolder during the Viking Age,"September 9, 1000",https://en.wikipedia.org/wiki/September_9,09-09,,9 September 1000,Wikipedia — September 9,Verified date; calendar conversion may be uncertain,History,Unknown,Gregorian (date-list convention),Target met,,Unknown,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,5
10,CE,1089,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-10-01,religious council,"The first synod of pope Urban II starts in Melfi, with seventy bishops and twelve abbots in attendance. The synod issues several decrees about church law and deals with the relation with the Greek part of the Church.",Synod of Melfi begins,"September 10, 1089",https://en.wikipedia.org/wiki/September_10,10-09,Melfi,10 September 1089,Wikipedia — September 10,Verified date; calendar conversion may be uncertain,Religion,Italy,Gregorian (date-list convention),Target met,Pope Urban II,Papal States,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,6
10,CE,1419,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-10-02,assassination,"John the Fearless, Duke of Burgundy is assassinated by adherents of the Dauphin, the future Charles VII of France.",Assassination of John the Fearless,"September 10, 1419",https://en.wikipedia.org/wiki/September_10,10-09,Montereau,10 September 1419,Wikipedia — September 10,Verified date; calendar conversion may be uncertain,Politics,France,Gregorian (date-list convention),Target met,John the Fearless; Charles VII,Duchy of Burgundy,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
10,CE,1509,September,Date and description follow the cited daily historical-event list.,Middle East,GHC-SEP-10-03,earthquake,"An earthquake known as "" The Lesser Judgment Day"" hits Constantinople.",Constantinople earthquake,"September 10, 1509",https://en.wikipedia.org/wiki/September_10,10-09,Constantinople,10 September 1509,Wikipedia — September 10,Verified date; calendar conversion may be uncertain,Disaster,Turkey,Gregorian (date-list convention),Target met,,Ottoman Empire,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,7
10,CE,1547,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-10-04,battle,"The Battle of Pinkie, the last full-scale military confrontation between England and Scotland, resulting in a decisive victory for the forces of Edward VI.",Battle of Pinkie,"September 10, 1547",https://en.wikipedia.org/wiki/September_10,10-09,Musselburgh,10 September 1547,Wikipedia — September 10,Verified date; calendar conversion may be uncertain,Military,United Kingdom,Gregorian (date-list convention),Target met,Edward VI,Kingdom of England; Kingdom of Scotland,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
10,CE,1561,September,Date and description follow the cited daily historical-event list.,Asia,GHC-SEP-10-05,battle,Fourth Battle of Kawanakajima: Takeda Shingen defeats Uesugi Kenshin in the climax of their ongoing conflicts.,Fourth Battle of Kawanakajima,"September 10, 1561",https://en.wikipedia.org/wiki/September_10,10-09,Kawanakajima,10 September 1561,Wikipedia — September 10,Verified date; calendar conversion may be uncertain,Military,Japan,Gregorian (date-list convention),Target met,Takeda Shingen; Uesugi Kenshin,Takeda clan; Uesugi clan,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
10,CE,1570,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-10-06,mission,Spanish Jesuit missionaries land in present-day Virginia to establish the short-lived Ajacán Mission.,Ajacán Mission established,"September 10, 1570",https://en.wikipedia.org/wiki/September_10,10-09,Virginia,10 September 1570,Wikipedia — September 10,Verified date; calendar conversion may be uncertain,Religion,United States,Gregorian (date-list convention),Target met,Spanish Jesuit missionaries,Spanish Empire; Society of Jesus,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,6
10,CE,1640,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-10-07,political change,Reapers' War: Junta de Braços (Assembly of Estates) of the Principality of Catalonia summoned. It assumes the sovereignty and enacts a series of revolutionary measures which will lead to the Catalan Republic.,Catalan Assembly of Estates summoned,"September 10, 1640",https://en.wikipedia.org/wiki/September_10,10-09,Barcelona,10 September 1640,Wikipedia — September 10,Verified,Politics,Spain,Gregorian (date-list convention),Target met,,Principality of Catalonia,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,7
10,CE,1776,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-10-08,military intelligence,American Revolutionary War: Nathan Hale volunteers to spy for the Continental Army.,Nathan Hale volunteers as a spy,"September 10, 1776",https://en.wikipedia.org/wiki/September_10,10-09,,10 September 1776,Wikipedia — September 10,Verified,Warfare,United States,Gregorian (date-list convention),Target met,Nathan Hale,Continental Army,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,7
10,CE,1813,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-10-09,naval battle,The United States defeats a British Fleet at the Battle of Lake Erie during the War of 1812.,Battle of Lake Erie,"September 10, 1813",https://en.wikipedia.org/wiki/September_10,10-09,Lake Erie,10 September 1813,Wikipedia — September 10,Verified,Military,United States,Gregorian (date-list convention),Target met,,United States; United Kingdom,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
10,CE,1844,September,Date and description follow the cited daily historical-event list.,Africa,GHC-SEP-10-10,treaty,"The treaty of Tangier ends the Franco-Moroccan War, which Morocco lost, and forces it to recognise the French possessions in Algeria.",Treaty of Tangier,"September 10, 1844",https://en.wikipedia.org/wiki/September_10,10-09,Tangier,10 September 1844,Wikipedia — September 10,Verified,Diplomacy,Morocco,Gregorian (date-list convention),Target met,,France; Morocco,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,7
10,CE,1846,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-10-11,patent,Elias Howe is granted a patent for the sewing machine.,Howe sewing-machine patent,"September 10, 1846",https://en.wikipedia.org/wiki/September_10,10-09,,10 September 1846,Wikipedia — September 10,Verified,Technology,United States,Gregorian (date-list convention),Target met,Elias Howe,United States,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
10,CE,1897,September,Date and description follow the cited daily historical-event list.,Americas,GHC-SEP-10-12,massacre,"Lattimer massacre: A sheriff's posse kills 19 unarmed striking immigrant miners in Lattimer, Pennsylvania, United States.",Lattimer massacre,"September 10, 1897",https://en.wikipedia.org/wiki/September_10,10-09,"Lattimer, Pennsylvania",10 September 1897,Wikipedia — September 10,Verified,Labor,United States,Gregorian (date-list convention),Target met,,Lattimer mining community,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
10,CE,1898,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-10-13,assassination,Empress Elisabeth of Austria is assassinated by Luigi Lucheni.,Assassination of Empress Elisabeth,"September 10, 1898",https://en.wikipedia.org/wiki/September_10,10-09,Geneva,10 September 1898,Wikipedia — September 10,Verified,Politics,Switzerland,Gregorian (date-list convention),Target met,Empress Elisabeth; Luigi Lucheni,Austro-Hungarian Empire,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
10,CE,1919,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-10-14,treaty,"The Republic of German-Austria signs the Treaty of Saint-Germain-en-Laye, ceding significant territories to Italy, Yugoslavia, and Czechoslovakia.",Treaty of Saint-Germain-en-Laye,"September 10, 1919",https://en.wikipedia.org/wiki/September_10,10-09,Saint-Germain-en-Laye,10 September 1919,Wikipedia — September 10,Verified,Diplomacy,France,Gregorian (date-list convention),Target met,,Republic of German-Austria; Allied Powers,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
10,CE,1942,September,Date and description follow the cited daily historical-event list.,Africa,GHC-SEP-10-15,military operation,World War II: The British Army carries out an amphibious landing on Madagascar to re-launch Allied offensive operations in the Madagascar Campaign.,British landing in Madagascar,"September 10, 1942",https://en.wikipedia.org/wiki/September_10,10-09,Madagascar,10 September 1942,Wikipedia — September 10,Verified,Warfare,Madagascar,Gregorian (date-list convention),Target met,,British Army; Vichy French forces,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
10,CE,1960,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-10-16,sporting achievement,"At the Summer Olympics in Rome, Abebe Bikila becomes the first sub-Saharan African to win a gold medal, winning the marathon in bare feet.",Bikila wins Olympic marathon,"September 10, 1960",https://en.wikipedia.org/wiki/September_10,10-09,Rome,10 September 1960,Wikipedia — September 10,Verified,Sport,Italy,Gregorian (date-list convention),Target met,Abebe Bikila,Ethiopia,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
10,CE,1967,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-10-17,referendum,The people of Gibraltar vote to remain a British dependency rather than becoming part of Spain.,Gibraltar sovereignty referendum,"September 10, 1967",https://en.wikipedia.org/wiki/September_10,10-09,Gibraltar,10 September 1967,Wikipedia — September 10,Verified,Politics,Gibraltar,Gregorian (date-list convention),Target met,,Gibraltar; United Kingdom; Spain,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
10,CE,1974,September,Date and description follow the cited daily historical-event list.,Africa,GHC-SEP-10-18,independence,Guinea-Bissau gains independence from Portugal.,Guinea-Bissau independence,"September 10, 1974",https://en.wikipedia.org/wiki/September_10,10-09,,10 September 1974,Wikipedia — September 10,Verified,Decolonization,Guinea-Bissau,Gregorian (date-list convention),Target met,,Guinea-Bissau; Portugal,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
10,CE,1977,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-10-19,execution,"Hamida Djandoubi, convicted of torture and murder, is the last person to be executed by guillotine in France.",Last guillotine execution in France,"September 10, 1977",https://en.wikipedia.org/wiki/September_10,10-09,Marseille,10 September 1977,Wikipedia — September 10,Verified,Law and Justice,France,Gregorian (date-list convention),Target met,Hamida Djandoubi,French Republic,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
10,CE,2002,September,Date and description follow the cited daily historical-event list.,International,GHC-SEP-10-20,membership accession,"Switzerland, traditionally a neutral country, becomes a full member of the United Nations.",Switzerland joins the United Nations,"September 10, 2002",https://en.wikipedia.org/wiki/September_10,10-09,New York City,10 September 2002,Wikipedia — September 10,Verified,International Relations,Switzerland,Gregorian (date-list convention),Target met,,Switzerland; United Nations,International,Tertiary reference with cited event list,20,Date-list verified,20,8
11,CE,9,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-11-01,battle,The Battle of the Teutoburg Forest ends: The Roman Empire suffers the greatest defeat of its history and the Rhine is established as the border between the Empire and the so-called barbarians for the next four hundred years.,Battle of the Teutoburg Forest,"September 11, 9",https://en.wikipedia.org/wiki/September_11,11-09,,11 September 9,Wikipedia — September 11,Verified date; calendar conversion may be uncertain,military,Germany,Gregorian (date-list convention),Target met,,Roman Empire,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,10
11,CE,1297,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-11-02,battle,Battle of Stirling Bridge: Scots jointly led by William Wallace and Andrew Moray defeat the English.,Battle of Stirling Bridge,"September 11, 1297",https://en.wikipedia.org/wiki/September_11,11-09,Stirling,11 September 1297,Wikipedia — September 11,Verified date; calendar conversion may be uncertain,military,United Kingdom,Gregorian (date-list convention),Target met,William Wallace; Andrew Moray,Kingdom of Scotland,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,8
11,CE,1565,September,Date and description follow the cited daily historical-event list.,Europe,GHC-SEP-11-03,siege,Ottoman forces retreat from Malta ending the Great Siege of Malta.,Ottoman Retreat from Malta,"September 11, 1565",https://en.wikipedia.org/wiki/September_11,11-09,,11 September 1565,Wikipedia — September 11,Verified date; calendar conversion may be uncertain,military,Malta,Gregorian (date-list convention),Target met,,Knights Hospitaller; Ottoman Empire,Regional or national,Tertiary reference with cited event list,20,Date-list verified,20,9
