Day,Era,Year,Month,Notes,Region,Event ID,Event type,Description,Event title,Date display,Source 1 URL,Calendar date,City location,Original date,Source 1 name,Date certainty,Event category,Modern country,Calendar system,Coverage status,People involved,Historical entity,Significance scope,Source reliability,Target event count,Verification status,Verified event count,Historical significance score
7,CE,1520,July,,Americas,EVT-JUL-000123,war,Spanish conquistadores defeated a larger Aztec army at the Battle of Otumba.,Battle of Otumba,"July 7, 1520 CE",https://en.wikipedia.org/wiki/July_7,1520-07-07,Otumba,"July 7, 1520",Wikipedia — July 7,exact,Battle,Mexico,Gregorian,verified,,Spanish conquistadores; Aztec army,international,secondary reference compilation,20,source-verified,20,8
7,CE,1534,July,,Americas,EVT-JUL-000124,exploration,Jacques Cartier made his first contact with aboriginal peoples in what is now Canada.,Cartier's first contact in Canada,"July 7, 1534 CE",https://en.wikipedia.org/wiki/July_7,1534-07-07,,"July 7, 1534",Wikipedia — July 7,exact,First contact,Canada,Gregorian,verified,Jacques Cartier,,international,secondary reference compilation,20,source-verified,20,7
7,CE,1548,July,,Europe,EVT-JUL-000125,political,"Scotland and France concluded the Treaty of Haddington in response to the Rough Wooing; it provided that five-year-old Mary, Queen of Scots, would marry the Dauphin of France.",Treaty of Haddington,"July 7, 1548 CE",https://en.wikipedia.org/wiki/July_7,1548-07-07,Haddington,"July 7, 1548",Wikipedia — July 7,exact,Treaty,United Kingdom; France,Gregorian,verified,"Mary, Queen of Scots",Scotland; France,international,secondary reference compilation,20,source-verified,20,8
7,CE,1575,July,,Europe,EVT-JUL-000126,war,The Raid of the Redeswire was the last major battle between England and Scotland.,Raid of the Redeswire,"July 7, 1575 CE",https://en.wikipedia.org/wiki/July_7,1575-07-07,Redeswire,"July 7, 1575",Wikipedia — July 7,exact,Battle,United Kingdom,Gregorian,verified,,England; Scotland,international,secondary reference compilation,20,source-verified,20,8
7,CE,1585,July,,Europe,EVT-JUL-000127,religion,The Treaty of Nemours abolished tolerance for Protestants in France.,Treaty of Nemours,"July 7, 1585 CE",https://en.wikipedia.org/wiki/July_7,1585-07-07,Nemours,"July 7, 1585",Wikipedia — July 7,exact,Religious policy,France,Gregorian,verified,,France,international,secondary reference compilation,20,source-verified,20,6
7,CE,1667,July,,Americas,EVT-JUL-000128,war,"An English fleet completed the destruction of a French merchant fleet off Fort St Pierre, Martinique, during the Second Anglo-Dutch War.",Destruction of French merchant fleet,"July 7, 1667 CE",https://en.wikipedia.org/wiki/July_7,1667-07-07,Fort St Pierre,"July 7, 1667",Wikipedia — July 7,exact,Naval action,United Kingdom; France,Gregorian,verified,,English fleet; French merchant fleet,international,secondary reference compilation,20,source-verified,20,8
7,CE,1770,July,,Europe,EVT-JUL-000129,war,The Battle of Larga between the Russian Empire and the Ottoman Empire took place.,Battle of Larga,"July 7, 1770 CE",https://en.wikipedia.org/wiki/July_7,1770-07-07,Larga,"July 7, 1770",Wikipedia — July 7,exact,Battle,Russia; Turkey,Gregorian,verified,,Russian Empire; Ottoman Empire,international,secondary reference compilation,20,source-verified,20,8
7,CE,1770,July,,Europe,EVT-JUL-000130,war,"After three days of battle around Chesma, the Russian fleet defeated the Ottoman Navy, inflicting one of the Ottoman Empire's most severe naval defeats since Lepanto.",Battle of Chesma,"July 7, 1770 CE",https://en.wikipedia.org/wiki/July_7,1770-07-07,Chesma,"July 7, 1770",Wikipedia — July 7,exact,Naval battle,Russia; Turkey,Gregorian,verified,,Russian fleet; Ottoman Navy,international,secondary reference compilation,20,source-verified,20,8
7,CE,1777,July,,Americas,EVT-JUL-000131,war,American forces retreating from Fort Ticonderoga were defeated in the Battle of Hubbardton.,Battle of Hubbardton,"July 7, 1777 CE",https://en.wikipedia.org/wiki/July_7,1777-07-07,Hubbardton,"July 7, 1777",Wikipedia — July 7,exact,Battle,United States,Gregorian,verified,,American forces,international,secondary reference compilation,20,source-verified,20,8
7,CE,1798,July,,Americas,EVT-JUL-000132,political,"As a result of the XYZ Affair, the US Congress rescinded the Treaty of Alliance with France, sparking the Quasi-War.",Rescission of treaty with France,"July 7, 1798 CE",https://en.wikipedia.org/wiki/July_7,1798-07-07,,"July 7, 1798",Wikipedia — July 7,exact,Treaty repudiation,United States; France,Gregorian,verified,,US Congress,international,secondary reference compilation,20,source-verified,20,8
7,CE,1807,July,,Europe,EVT-JUL-000133,political,"The first Treaty of Tilsit between France and Russia was signed, ending hostilities between the two countries in the War of the Fourth Coalition.",First Treaty of Tilsit,"July 7, 1807 CE",https://en.wikipedia.org/wiki/July_7,1807-07-07,Tilsit,"July 7, 1807",Wikipedia — July 7,exact,Treaty,France; Russia,Gregorian,verified,,France; Russia,international,secondary reference compilation,20,source-verified,20,8
7,CE,1834,July,,Americas,EVT-JUL-000134,social,Four nights of rioting against abolitionists began in New York City.,New York abolitionist riots,"July 7, 1834 CE",https://en.wikipedia.org/wiki/July_7,1834-07-07,New York City,"July 7, 1834",Wikipedia — July 7,exact,Riot,United States,Gregorian,verified,,,international,secondary reference compilation,20,source-verified,20,6
7,CE,1846,July,,Americas,EVT-JUL-000135,war,"US troops occupied Monterey and Yerba Buena, beginning the US conquest of California.",US occupation of Monterey and Yerba Buena,"July 7, 1846 CE",https://en.wikipedia.org/wiki/July_7,1846-07-07,Monterey; Yerba Buena,"July 7, 1846",Wikipedia — July 7,exact,Occupation,United States,Gregorian,verified,,US troops,international,secondary reference compilation,20,source-verified,20,8
7,CE,1863,July,,Americas,EVT-JUL-000136,political,The United States began its first military draft; exemptions cost $300.,First US military draft,"July 7, 1863 CE",https://en.wikipedia.org/wiki/July_7,1863-07-07,,"July 7, 1863",Wikipedia — July 7,exact,Military conscription,United States,Gregorian,verified,,United States,international,secondary reference compilation,20,source-verified,20,8
7,CE,1865,July,,Americas,EVT-JUL-000137,law,Four conspirators in the assassination of Abraham Lincoln were hanged.,Execution of Lincoln assassination conspirators,"July 7, 1865 CE",https://en.wikipedia.org/wiki/July_7,1865-07-07,,"July 7, 1865",Wikipedia — July 7,exact,Execution,United States,Gregorian,verified,Abraham Lincoln; George Atzerodt; David Herold; Lewis Powell; Mary Surratt,,international,secondary reference compilation,20,source-verified,20,6
7,CE,1892,July,,Asia,EVT-JUL-000138,political,The Katipunan was established; its discovery by Spanish authorities initiated the Philippine Revolution.,Establishment of the Katipunan,"July 7, 1892 CE",https://en.wikipedia.org/wiki/July_7,1892-07-07,,"July 7, 1892",Wikipedia — July 7,exact,Revolutionary organization,Philippines; Spain,Gregorian,verified,,Katipunan; Spanish authorities,international,secondary reference compilation,20,source-verified,20,8
7,CE,1898,July,,Oceania,EVT-JUL-000139,political,"US president William McKinley signed the Newlands Resolution, annexing Hawaii as a territory of the United States.",Newlands Resolution,"July 7, 1898 CE",https://en.wikipedia.org/wiki/July_7,1898-07-07,,"July 7, 1898",Wikipedia — July 7,exact,Annexation,United States,Gregorian,verified,William McKinley,United States,regional,secondary reference compilation,20,source-verified,20,8
7,CE,1900,July,,Americas,EVT-JUL-000140,disaster,"The luxury racing yacht Idler capsized and sank on Lake Erie during a storm, drowning six of its seven passengers.",Sinking of the Idler,"July 7, 1900 CE",https://en.wikipedia.org/wiki/July_7,1900-07-07,Lake Erie,"July 7, 1900",Wikipedia — July 7,exact,Maritime disaster,United States,Gregorian,verified,James C. Corrigan,,international,secondary reference compilation,20,source-verified,20,7
8,CE,1167,July,,Europe,EVT-JUL-000141,war,"The Byzantines decisively defeated the Hungarian army at Sirmium, forcing the Hungarians to sue for peace.",Byzantine-Hungarian Battle at Sirmium,"July 8, 1167 CE",https://en.wikipedia.org/wiki/July_8,1167-07-08,Sirmium,"July 8, 1167",Wikipedia — July 8,exact,Battle,Serbia,Gregorian,verified,,Byzantine Empire; Hungary,international,secondary reference compilation,20,source-verified,20,8
8,CE,1283,July,,Europe,EVT-JUL-000142,war,"Roger of Lauria, commanding the Aragonese fleet, defeated an Angevin fleet sent to suppress a rebellion on Malta.",Battle off Malta,"July 8, 1283 CE",https://en.wikipedia.org/wiki/July_8,1283-07-08,Malta,"July 8, 1283",Wikipedia — July 8,exact,Naval battle,Malta,Gregorian,verified,Roger of Lauria,Crown of Aragon; Angevins,international,secondary reference compilation,20,source-verified,20,8
8,CE,1497,July,,Global,EVT-JUL-000143,exploration,Vasco da Gama set sail on the first direct European voyage to India.,Vasco da Gama's Voyage to India,"July 8, 1497 CE",https://en.wikipedia.org/wiki/July_8,1497-07-08,,"July 8, 1497",Wikipedia — July 8,exact,Voyage,,Gregorian,verified,Vasco da Gama,Portugal,international,secondary reference compilation,20,source-verified,20,7
8,CE,1579,July,,Europe,EVT-JUL-000144,religion,"Our Lady of Kazan, a holy icon of the Russian Orthodox Church, was discovered underground in Kazan.",Discovery of Our Lady of Kazan,"July 8, 1579 CE",https://en.wikipedia.org/wiki/July_8,1579-07-08,Kazan,"July 8, 1579",Wikipedia — July 8,exact,Religious icon,Russia,Gregorian,verified,,Russian Orthodox Church,international,secondary reference compilation,20,source-verified,20,6
8,CE,1651,July,,Europe,EVT-JUL-000145,war,The Venetian fleet under Alvise Mocenigo engaged and defeated an Ottoman fleet under Hosambegzade Ali Pasha south of Naxos after three days.,Venetian-Ottoman Naval Battle near Naxos,"July 8, 1651 CE",https://en.wikipedia.org/wiki/July_8,1651-07-08,Naxos,"July 8, 1651",Wikipedia — July 8,exact,Naval battle,Greece,Gregorian,verified,Alvise Mocenigo; Hosambegzade Ali Pasha,Republic of Venice; Ottoman Empire,international,secondary reference compilation,20,source-verified,20,8
8,CE,1658,July,,Middle East,EVT-JUL-000146,political,"Abaza Hasan Pasha and his allies declared a revolt against grand vizier Köprülü Mehmed Pasha, demanded his execution, and marched on Istanbul.",Abaza Hasan Pasha Revolt,"July 8, 1658 CE",https://en.wikipedia.org/wiki/July_8,1658-07-08,Istanbul,"July 8, 1658",Wikipedia — July 8,exact,Revolt,Turkey,Gregorian,verified,Abaza Hasan Pasha; Köprülü Mehmed Pasha,Ottoman Empire,international,secondary reference compilation,20,source-verified,20,8
8,CE,1663,July,,Americas,EVT-JUL-000147,law,Charles II of England granted John Clarke a Royal charter for Rhode Island.,Royal Charter to Rhode Island,"July 8, 1663 CE",https://en.wikipedia.org/wiki/July_8,1663-07-08,Rhode Island,"July 8, 1663",Wikipedia — July 8,exact,Royal charter,United States,Gregorian,verified,Charles II; John Clarke,Kingdom of England; Rhode Island,international,secondary reference compilation,20,source-verified,20,6
8,CE,1709,July,,Europe,EVT-JUL-000148,war,"Peter I of Russia defeated Charles XII of Sweden at the Battle of Poltava, effectively ending Sweden's status as a major European power.",Battle of Poltava,"July 8, 1709 CE",https://en.wikipedia.org/wiki/July_8,1709-07-08,Poltava,"July 8, 1709",Wikipedia — July 8,exact,Battle,Ukraine,Gregorian,verified,Peter I of Russia; Charles XII of Sweden,Russia; Sweden,international,secondary reference compilation,20,source-verified,20,8
8,CE,1716,July,,Europe,EVT-JUL-000149,war,The Battle of Dynekilen forced Sweden to abandon its invasion of Norway.,Battle of Dynekilen,"July 8, 1716 CE",https://en.wikipedia.org/wiki/July_8,1716-07-08,Dynekilen,"July 8, 1716",Wikipedia — July 8,exact,Battle,Sweden; Norway,Gregorian,verified,,Sweden; Norway,international,secondary reference compilation,20,source-verified,20,8
8,CE,1730,July,Magnitude is estimated.,Americas,EVT-JUL-000150,disaster,"An estimated magnitude 8.7 earthquake caused a tsunami that damaged more than 1,000 kilometers of Chile's coastline.",Chile Earthquake and Tsunami,"July 8, 1730 CE",https://en.wikipedia.org/wiki/July_8,1730-07-08,,"July 8, 1730",Wikipedia — July 8,exact,Earthquake and tsunami,Chile,Gregorian,verified,,,international,secondary reference compilation,20,source-verified,20,7
8,CE,1741,July,,Americas,EVT-JUL-000151,religion,"Reverend Jonathan Edwards preached his most famous sermon to his congregation in Enfield, Connecticut, influencing the First Great Awakening.",Sinners in the Hands of an Angry God,"July 8, 1741 CE",https://en.wikipedia.org/wiki/July_8,1741-07-08,Enfield,"July 8, 1741",Wikipedia — July 8,exact,Sermon,United States,Gregorian,verified,Jonathan Edwards,,international,secondary reference compilation,20,source-verified,20,6
8,CE,1758,July,,Americas,EVT-JUL-000152,war,"French forces held Fort Carillon against the British at Ticonderoga, New York.",Defense of Fort Carillon,"July 8, 1758 CE",https://en.wikipedia.org/wiki/July_8,1758-07-08,Ticonderoga,"July 8, 1758",Wikipedia — July 8,exact,Battle,United States,Gregorian,verified,,France; Great Britain,international,secondary reference compilation,20,source-verified,20,8
8,CE,1760,July,,Americas,EVT-JUL-000153,war,British forces defeated French forces in the last naval battle in New France.,Last Naval Battle in New France,"July 8, 1760 CE",https://en.wikipedia.org/wiki/July_8,1760-07-08,,"July 8, 1760",Wikipedia — July 8,exact,Naval battle,Canada,Gregorian,verified,,Great Britain; France,international,secondary reference compilation,20,source-verified,20,8
8,CE,1775,July,,Americas,EVT-JUL-000154,political,The Olive Branch Petition was signed by the Continental Congress of the Thirteen Colonies of North America.,Olive Branch Petition Signed,"July 8, 1775 CE",https://en.wikipedia.org/wiki/July_8,1775-07-08,,"July 8, 1775",Wikipedia — July 8,exact,Petition,United States,Gregorian,verified,,Continental Congress; Thirteen Colonies,international,secondary reference compilation,20,source-verified,20,8
8,CE,1776,July,,Americas,EVT-JUL-000155,independence,John Nixon delivered the first public reading of the Declaration of Independence of the United States.,First Public Reading of the Declaration of Independence,"July 8, 1776 CE",https://en.wikipedia.org/wiki/July_8,1776-07-08,,"July 8, 1776",Wikipedia — July 8,exact,Declaration reading,United States,Gregorian,verified,John Nixon,United States,international,secondary reference compilation,20,source-verified,20,8
8,CE,1822,July,,Americas,EVT-JUL-000156,political,Chippewas turned over a huge tract of land in Ontario to the United Kingdom.,Chippewa Land Cession,"July 8, 1822 CE",https://en.wikipedia.org/wiki/July_8,1822-07-08,Ontario,"July 8, 1822",Wikipedia — July 8,exact,Land cession,Canada,Gregorian,verified,,Chippewas; United Kingdom,international,secondary reference compilation,20,source-verified,20,8
8,CE,1832,July,,Middle East,EVT-JUL-000157,war,An Egyptian army under Ibrahim Pascha defeated an Ottoman army under Mehmed Pascha at Hims.,Battle of Hims,"July 8, 1832 CE",https://en.wikipedia.org/wiki/July_8,1832-07-08,Hims,"July 8, 1832",Wikipedia — July 8,exact,Battle,Syria,Gregorian,verified,Ibrahim Pascha; Mehmed Pascha,Egypt; Ottoman Empire,international,secondary reference compilation,20,source-verified,20,8
8,CE,1853,July,,Asia,EVT-JUL-000158,exploration,The Perry Expedition arrived in Edo Bay with a treaty requesting trade.,Perry Expedition Arrives in Edo Bay,"July 8, 1853 CE",https://en.wikipedia.org/wiki/July_8,1853-07-08,Edo Bay,"July 8, 1853",Wikipedia — July 8,exact,Expedition,Japan,Gregorian,verified,Matthew Perry,United States; Japan,international,secondary reference compilation,20,source-verified,20,7
8,CE,1859,July,,Europe,EVT-JUL-000159,political,King Charles XV and IV acceded to the throne of Sweden–Norway.,Accession of Charles XV and IV,"July 8, 1859 CE",https://en.wikipedia.org/wiki/July_8,1859-07-08,,"July 8, 1859",Wikipedia — July 8,exact,Royal accession,Sweden; Norway,Gregorian,verified,Charles XV and IV,Sweden–Norway,international,secondary reference compilation,20,source-verified,20,8
8,CE,1864,July,,Asia,EVT-JUL-000160,political,The Choshu Han shishis planned Shinsengumi sabotage on Kyoto at Ikedaya.,Ikedaya Incident,"July 8, 1864 CE",https://en.wikipedia.org/wiki/July_8,1864-07-08,Kyoto,"July 8, 1864",Wikipedia — July 8,exact,Political incident,Japan,Gregorian,verified,,Choshu Han; Shinsengumi,international,secondary reference compilation,20,source-verified,20,8
9,CE,118,July,,Europe,EVT-JUL-000161,political,"Hadrian, who had become emperor the previous year after Trajan's death, made his entry into Rome.",Hadrian enters Rome,"July 9, 118 CE",https://en.wikipedia.org/wiki/July_9,0118-07-09,Rome,"July 9, 118",Wikipedia — July 9,exact,imperial succession,Italy,Gregorian,verified,Hadrian; Trajan,Roman Empire,international,secondary reference compilation,20,source-verified,20,8
9,CE,381,July,,Europe,EVT-JUL-000162,religion,The council of Christian bishops convened in Constantinople by Emperor Theodosius I came to an end.,First Council of Constantinople ends,"July 9, 381 CE",https://en.wikipedia.org/wiki/July_9,0381-07-09,Constantinople,"July 9, 381",Wikipedia — July 9,exact,church council,Turkey,Gregorian,verified,Theodosius I,Roman Empire,international,secondary reference compilation,20,source-verified,20,6
9,CE,455,July,,Europe,EVT-JUL-000163,political,The elderly noble Avitus was proclaimed Roman emperor by Gothic king Theoderic II in Toulouse.,Avitus proclaimed emperor,"July 9, 455 CE",https://en.wikipedia.org/wiki/July_9,0455-07-09,Toulouse,"July 9, 455",Wikipedia — July 9,exact,proclamation of emperor,France,Gregorian,verified,Avitus; Theoderic II,Roman Empire; Visigoths,international,secondary reference compilation,20,source-verified,20,8
9,CE,491,July,,Europe,EVT-JUL-000164,war,"Odoacer and his Heruli guardsmen launched a night assault against Theoderic the Great at Ad Pinetam; both sides suffered heavy losses, and Theoderic forced Odoacer back into Ravenna.",Battle of Ad Pinetam,"July 9, 491 CE",https://en.wikipedia.org/wiki/July_9,0491-07-09,Ad Pinetam,"July 9, 491",Wikipedia — July 9,exact,battle,Italy,Gregorian,verified,Odoacer; Theoderic the Great,Heruli; Ostrogoths,international,secondary reference compilation,20,source-verified,20,8
9,CE,551,July,,Middle East,EVT-JUL-000165,disaster,"A major earthquake struck Beirut, triggering a devastating tsunami that affected coastal towns of Byzantine Phoenicia and caused thousands of deaths.",Beirut earthquake and tsunami,"July 9, 551 CE",https://en.wikipedia.org/wiki/July_9,0551-07-09,Beirut,"July 9, 551",Wikipedia — July 9,exact,earthquake and tsunami,Lebanon,Gregorian,verified,,Byzantine Empire,international,secondary reference compilation,20,source-verified,20,7
9,CE,660,July,,Asia,EVT-JUL-000166,war,Silla forces under General Kim Yu-sin defeated the army of Baekje at the Battle of Hwangsanbeol.,Battle of Hwangsanbeol,"July 9, 660 CE",https://en.wikipedia.org/wiki/July_9,0660-07-09,Hwangsanbeol,"July 9, 660",Wikipedia — July 9,exact,battle,South Korea,Gregorian,verified,Kim Yu-sin,Silla; Baekje,international,secondary reference compilation,20,source-verified,20,8
9,CE,869,July,,Asia,EVT-JUL-000167,disaster,"An earthquake of magnitude 8.4–9.0 struck the area around Sendai in northern Honshu, Japan, and its tsunami inundated land several kilometers inland.",Sanriku earthquake and tsunami,"July 9, 869 CE",https://en.wikipedia.org/wiki/July_9,0869-07-09,Sendai,"July 9, 869",Wikipedia — July 9,exact,earthquake and tsunami,Japan,Gregorian,verified,,,international,secondary reference compilation,20,source-verified,20,7
9,CE,969,July,,Africa,EVT-JUL-000168,religion,"Fatimid general Jawhar led the Friday prayer in Fustat in the name of Caliph al-Mu'izz li-Din Allah, symbolically completing the Fatimid conquest of Egypt.",Fatimid conquest of Egypt symbolically completed,"July 9, 969 CE",https://en.wikipedia.org/wiki/July_9,0969-07-09,Fustat,"July 9, 969",Wikipedia — July 9,exact,religious and political consolidation,Egypt,Gregorian,verified,Jawhar; al-Mu'izz li-Din Allah,Fatimid Caliphate,international,secondary reference compilation,20,source-verified,20,6
9,CE,1357,July,,Europe,EVT-JUL-000169,culture,Emperor Charles IV assisted in laying the foundation stone of Charles Bridge in Prague.,Foundation stone of Charles Bridge laid,"July 9, 1357 CE",https://en.wikipedia.org/wiki/July_9,1357-07-09,Prague,"July 9, 1357",Wikipedia — July 9,exact,construction,Czech Republic,Gregorian,verified,Charles IV,,international,secondary reference compilation,20,source-verified,20,6
9,CE,1386,July,,Europe,EVT-JUL-000170,war,The Old Swiss Confederacy soundly defeated the Duchy of Austria in the Battle of Sempach.,Battle of Sempach,"July 9, 1386 CE",https://en.wikipedia.org/wiki/July_9,1386-07-09,Sempach,"July 9, 1386",Wikipedia — July 9,exact,battle,Switzerland,Gregorian,verified,,Old Swiss Confederacy; Duchy of Austria,international,secondary reference compilation,20,source-verified,20,8
9,CE,1401,July,,Middle East,EVT-JUL-000171,war,Timur attacked the Jalairid Sultanate and destroyed Baghdad.,Timur destroys Baghdad,"July 9, 1401 CE",https://en.wikipedia.org/wiki/July_9,1401-07-09,Baghdad,"July 9, 1401",Wikipedia — July 9,exact,conquest,Iraq,Gregorian,verified,Timur,Timurid Empire; Jalairid Sultanate,international,secondary reference compilation,20,source-verified,20,8
9,CE,1540,July,,Europe,EVT-JUL-000172,political,"King Henry VIII of England annulled his marriage to his fourth wife, Anne of Cleves.",Henry VIII annuls marriage to Anne of Cleves,"July 9, 1540 CE",https://en.wikipedia.org/wiki/July_9,1540-07-09,,"July 9, 1540",Wikipedia — July 9,exact,royal marriage annulment,United Kingdom,Gregorian,verified,Henry VIII; Anne of Cleves,Kingdom of England,international,secondary reference compilation,20,source-verified,20,8
9,CE,1572,July,,Europe,EVT-JUL-000173,religion,Nineteen Catholics were martyred for their beliefs in the Dutch town of Gorkum.,Martyrs of Gorkum,"July 9, 1572 CE",https://en.wikipedia.org/wiki/July_9,1572-07-09,Gorkum,"July 9, 1572",Wikipedia — July 9,exact,religious martyrdom,Netherlands,Gregorian,verified,,,international,secondary reference compilation,20,source-verified,20,6
9,CE,1609,July,,Europe,EVT-JUL-000174,religion,Bohemia was granted freedom of religion through the Letter of Majesty by Holy Roman Emperor Rudolf II.,Letter of Majesty grants religious freedom,"July 9, 1609 CE",https://en.wikipedia.org/wiki/July_9,1609-07-09,,"July 9, 1609",Wikipedia — July 9,exact,religious freedom,Czech Republic,Gregorian,verified,Rudolf II,Holy Roman Empire; Bohemia,international,secondary reference compilation,20,source-verified,20,6
9,CE,1701,July,,Europe,EVT-JUL-000175,war,A Bourbon force under Nicolas Catinat withdrew from a smaller Habsburg force under Prince Eugene of Savoy in the Battle of Carpi.,Battle of Carpi,"July 9, 1701 CE",https://en.wikipedia.org/wiki/July_9,1701-07-09,Carpi,"July 9, 1701",Wikipedia — July 9,exact,battle,Italy,Gregorian,verified,Nicolas Catinat; Prince Eugene of Savoy,Bourbon forces; Habsburg forces,international,secondary reference compilation,20,source-verified,20,8
9,CE,1735,July,,Middle East,EVT-JUL-000176,war,Safavid Iran captured Ganja from the Ottoman Empire after defeating Ottoman forces in the Battle of Yeghevārd.,Battle of Yeghevārd,"July 9, 1735 CE",https://en.wikipedia.org/wiki/July_9,1735-07-09,Ganja,"July 9, 1735",Wikipedia — July 9,exact,battle and conquest,Azerbaijan,Gregorian,verified,,Safavid Iran; Ottoman Empire,international,secondary reference compilation,20,source-verified,20,8
9,CE,1745,July,,Europe,EVT-JUL-000177,war,A French victory in the Battle of Melle enabled France to capture Ghent in the following days.,Battle of Melle,"July 9, 1745 CE",https://en.wikipedia.org/wiki/July_9,1745-07-09,Melle,"July 9, 1745",Wikipedia — July 9,exact,battle,Belgium,Gregorian,verified,,France,international,secondary reference compilation,20,source-verified,20,8
9,CE,1755,July,,Americas,EVT-JUL-000178,war,A smaller French and Native American force soundly defeated the Braddock Expedition during its attempt to capture Fort Duquesne.,Braddock Expedition defeated,"July 9, 1755 CE",https://en.wikipedia.org/wiki/July_9,1755-07-09,Fort Duquesne,"July 9, 1755",Wikipedia — July 9,exact,battle,United States,Gregorian,verified,,British forces; French forces; Native American forces,international,secondary reference compilation,20,source-verified,20,8
9,CE,1762,July,,Europe,EVT-JUL-000179,political,"Catherine the Great became Empress of Russia following the coup against her husband, Peter III.",Catherine the Great becomes empress,"July 9, 1762 CE",https://en.wikipedia.org/wiki/July_9,1762-07-09,,"July 9, 1762",Wikipedia — July 9,exact,coup and succession,Russia,Gregorian,verified,Catherine the Great; Peter III,Russian Empire,international,secondary reference compilation,20,source-verified,20,8
9,CE,1763,July,,Europe,EVT-JUL-000180,culture,"The Mozart family's grand tour of Europe began, raising the profile of Wolfgang Amadeus Mozart.",Mozart family's European grand tour begins,"July 9, 1763 CE",https://en.wikipedia.org/wiki/July_9,1763-07-09,,"July 9, 1763",Wikipedia — July 9,exact,musical career,Austria,Gregorian,verified,Wolfgang Amadeus Mozart,,international,secondary reference compilation,20,source-verified,20,6
10,CE,138,July,,Europe,EVT-JUL-000181,political,Emperor Hadrian of Rome dies of heart failure at Baiae and is buried in Rome in the Tomb of Hadrian.,Death of Emperor Hadrian,"July 10, 138 CE",https://en.wikipedia.org/wiki/July_10,0138-07-10,Baiae,"July 10, 138",Wikipedia — July 10,exact,imperial death,Italy,Gregorian,verified,Hadrian; Vibia Sabina,Roman Empire,international,secondary reference compilation,20,source-verified,20,8
10,CE,420,July,"The supplied reference explicitly states that the date corresponds to July 10, 420 in the Julian calendar.; calendar_date is a proleptic-Gregorian normalization of the stated Julian date.",Asia,EVT-JUL-000182,political,"Liu Yu, having usurped the throne of Emperor Gong of Jin, proclaims himself emperor of the Liu Song dynasty.",Liu Yu Proclaims the Liu Song Dynasty,"July 11, 420 CE (normalized Gregorian)",https://en.wikipedia.org/wiki/July_10,0420-07-11,,"July 10, 420, Julian calendar",Wikipedia — July 10,exact,dynastic succession,China,Julian (original); proleptic Gregorian (normalized),verified,Liu Yu; Emperor Gong of Jin,Liu Song dynasty,international,secondary reference compilation,20,source-verified,20,8
10,CE,518,July,,Europe,EVT-JUL-000183,political,"Justin I is crowned Byzantine Emperor by the patriarch of Constantinople, the day after Emperor Anastasius's death.",Justin I Crowned Byzantine Emperor,"July 10, 518 CE",https://en.wikipedia.org/wiki/July_10,0518-07-10,Constantinople,"July 10, 518",Wikipedia — July 10,exact,imperial accession,Turkey,Gregorian,verified,Justin I; Anastasius,Byzantine Empire,international,secondary reference compilation,20,source-verified,20,8
10,CE,645,July,,Asia,EVT-JUL-000184,political,Prince Naka-no-Ōe and Fujiwara no Kamatari assassinate Soga no Iruka during a coup d'état at the imperial palace.,Isshi Incident,"July 10, 645 CE",https://en.wikipedia.org/wiki/July_10,0645-07-10,,"July 10, 645",Wikipedia — July 10,exact,coup d'état,Japan,Gregorian,verified,Naka-no-Ōe; Fujiwara no Kamatari; Soga no Iruka,Imperial Japan,international,secondary reference compilation,20,source-verified,20,8
10,CE,988,July,,Europe,EVT-JUL-000185,political,"The Norse King Glúniairn recognises Máel Sechnaill mac Domnaill, agrees to pay taxes and accept Brehon Law, and the event is considered the founding of Dublin.",Founding of Dublin,"July 10, 988 CE",https://en.wikipedia.org/wiki/July_10,0988-07-10,Dublin,"July 10, 988",Wikipedia — July 10,exact,political agreement,Ireland,Gregorian,verified,Glúniairn; Máel Sechnaill mac Domnaill,,international,secondary reference compilation,20,source-verified,20,8
10,CE,1212,July,,Europe,EVT-JUL-000186,disaster,The most severe of several early fires of London burns most of the city to the ground.,Great Fire of London,"July 10, 1212 CE",https://en.wikipedia.org/wiki/July_10,1212-07-10,London,"July 10, 1212",Wikipedia — July 10,exact,urban fire,United Kingdom,Gregorian,verified,,,international,secondary reference compilation,20,source-verified,20,7
10,CE,1290,July,,Europe,EVT-JUL-000187,political,"Ladislaus IV, King of Hungary, is assassinated at the castle of Körösszeg.",Assassination of Ladislaus IV,"July 10, 1290 CE",https://en.wikipedia.org/wiki/July_10,1290-07-10,Körösszeg,"July 10, 1290",Wikipedia — July 10,exact,assassination,Romania,Gregorian,verified,Ladislaus IV,Kingdom of Hungary,international,secondary reference compilation,20,source-verified,20,8
10,CE,1460,July,,Europe,EVT-JUL-000188,war,"Richard Neville, 16th Earl of Warwick, defeats the king's Lancastrian forces and takes King Henry VI prisoner.",Battle of Northampton,"July 10, 1460 CE",https://en.wikipedia.org/wiki/July_10,1460-07-10,Northampton,"July 10, 1460",Wikipedia — July 10,exact,battle,United Kingdom,Gregorian,verified,Richard Neville; Henry VI,Kingdom of England,international,secondary reference compilation,20,source-verified,20,8
